"student_id","crypto_fullname","crypto_nrc","gender","program_description","study_description","school_abbr","school"
2022076737,"f7085ffc","8448a59c","F","BACHELOR OF SCIENCE IN NURSING","NURSING","Nursing Sc.","SCHOOL OF NURSING SCIENCES"
2022077393,"c41779f8","ee77591e","F","BACHELOR OF SCIENCE IN NURSING","NURSING","Nursing Sc.","SCHOOL OF NURSING SCIENCES"
2022077903,"7f9ea715","3604f87c","F","BACHELOR OF SCIENCE IN NURSING","NURSING","Nursing Sc.","SCHOOL OF NURSING SCIENCES"
2022078179,"bb4add2c","905ec733","F","BACHELOR OF SCIENCE IN NURSING","NURSING","Nursing Sc.","SCHOOL OF NURSING SCIENCES"
2022078705,"1827b3fd","eb7cac1c","F","BACHELOR OF SCIENCE IN NURSING","NURSING","Nursing Sc.","SCHOOL OF NURSING SCIENCES"
2022078837,"5d003820","cc440876","F","BACHELOR OF SCIENCE IN NURSING","NURSING","Nursing Sc.","SCHOOL OF NURSING SCIENCES"
2022079345,"192c406f","39ea9c9a","F","BACHELOR OF SCIENCE IN NURSING","NURSING","Nursing Sc.","SCHOOL OF NURSING SCIENCES"
2022079809,"5af40d00","4dd4e0d9","F","BACHELOR OF SCIENCE IN NURSING","NURSING","Nursing Sc.","SCHOOL OF NURSING SCIENCES"
2022080840,"a492aa2d","e67a04d0","F","BACHELOR OF SCIENCE IN NURSING","NURSING","Nursing Sc.","SCHOOL OF NURSING SCIENCES"
2022081528,"97f42691","0c936885","F","BACHELOR OF SCIENCE IN NURSING","NURSING","Nursing Sc.","SCHOOL OF NURSING SCIENCES"
2022081714,"e970fd65","e91fe621","F","BACHELOR OF SCIENCE IN NURSING","NURSING","Nursing Sc.","SCHOOL OF NURSING SCIENCES"
2022081820,"d6112092","fa90e44b","F","BACHELOR OF SCIENCE IN NURSING","NURSING","Nursing Sc.","SCHOOL OF NURSING SCIENCES"
2022081838,"d90990f6","2fa07550","F","BACHELOR OF SCIENCE IN NURSING","NURSING","Nursing Sc.","SCHOOL OF NURSING SCIENCES"
2022082664,"bdb95d30","07c9993d","F","BACHELOR OF SCIENCE IN NURSING","NURSING","Nursing Sc.","SCHOOL OF NURSING SCIENCES"
2022082869,"e6106644","77cc4853","F","BACHELOR OF SCIENCE IN NURSING","NURSING","Nursing Sc.","SCHOOL OF NURSING SCIENCES"
2022083199,"c8536e9b","0cf8205f","F","BACHELOR OF SCIENCE IN NURSING","NURSING","Nursing Sc.","SCHOOL OF NURSING SCIENCES"
2022083288,"3f9c3e71","1f5fb3d9","M","BACHELOR OF SCIENCE IN NURSING","NURSING","Nursing Sc.","SCHOOL OF NURSING SCIENCES"
2022083440,"9fa8c8a9","f5327ba4","M","BACHELOR OF SCIENCE IN NURSING","NURSING","Nursing Sc.","SCHOOL OF NURSING SCIENCES"
2022084667,"925de655","8f41e42d","F","BACHELOR OF SCIENCE IN NURSING","NURSING","Nursing Sc.","SCHOOL OF NURSING SCIENCES"
2022085019,"9e10d08c","b666eda6","F","BACHELOR OF SCIENCE IN NURSING","NURSING","Nursing Sc.","SCHOOL OF NURSING SCIENCES"
2022086627,"951b7b3b","cb1f5dd9","F","BACHELOR OF SCIENCE IN NURSING","NURSING","Nursing Sc.","SCHOOL OF NURSING SCIENCES"
2022086708,"7a9d69a7","0faeec8a","F","BACHELOR OF SCIENCE IN NURSING","NURSING","Nursing Sc.","SCHOOL OF NURSING SCIENCES"
2022087054,"9d25aaf5","546b7961","F","BACHELOR OF SCIENCE IN NURSING","NURSING","Nursing Sc.","SCHOOL OF NURSING SCIENCES"
2022087500,"e37253fc","899fd053","F","BACHELOR OF SCIENCE IN NURSING","NURSING","Nursing Sc.","SCHOOL OF NURSING SCIENCES"
2022087569,"0b278997","f7b9afba","M","BACHELOR OF SCIENCE IN NURSING","NURSING","Nursing Sc.","SCHOOL OF NURSING SCIENCES"
2022087739,"571245ae","046b6a41","F","BACHELOR OF SCIENCE IN NURSING","NURSING","Nursing Sc.","SCHOOL OF NURSING SCIENCES"
2022087763,"a4ae0572","b81c2402","F","BACHELOR OF SCIENCE IN NURSING","NURSING","Nursing Sc.","SCHOOL OF NURSING SCIENCES"
2022087798,"cea7b8e0","4cba4d5a","F","BACHELOR OF SCIENCE IN NURSING","NURSING","Nursing Sc.","SCHOOL OF NURSING SCIENCES"
2022087909,"c71c87a3","a3beef44","M","BACHELOR OF SCIENCE IN NURSING","NURSING","Nursing Sc.","SCHOOL OF NURSING SCIENCES"
2022088158,"a09f2691","64051a6c","F","BACHELOR OF SCIENCE IN NURSING","NURSING","Nursing Sc.","SCHOOL OF NURSING SCIENCES"
2022089120,"b2473279","222991fa","F","BACHELOR OF SCIENCE IN NURSING","NURSING","Nursing Sc.","SCHOOL OF NURSING SCIENCES"
2022089197,"2af82a55","9b24df89","F","BACHELOR OF SCIENCE IN NURSING","NURSING","Nursing Sc.","SCHOOL OF NURSING SCIENCES"
2022089693,"1e75176e","f5e51e7d","F","BACHELOR OF SCIENCE IN NURSING","NURSING","Nursing Sc.","SCHOOL OF NURSING SCIENCES"
2022090306,"93197321","66789071","F","BACHELOR OF SCIENCE IN NURSING","NURSING","Nursing Sc.","SCHOOL OF NURSING SCIENCES"
2022090314,"a3a2f5f4","29569aca","M","BACHELOR OF SCIENCE IN NURSING","NURSING","Nursing Sc.","SCHOOL OF NURSING SCIENCES"
2022090471,"040c274d","da1e6d6d","F","BACHELOR OF SCIENCE IN NURSING","NURSING","Nursing Sc.","SCHOOL OF NURSING SCIENCES"
2022091094,"232ccb02","c51b1158","F","BACHELOR OF SCIENCE IN NURSING","NURSING","Nursing Sc.","SCHOOL OF NURSING SCIENCES"
2022091256,"1272efdd","17fa814f","F","BACHELOR OF SCIENCE IN NURSING","NURSING","Nursing Sc.","SCHOOL OF NURSING SCIENCES"
2022092261,"f0aaa07a","9503779a","F","BACHELOR OF SCIENCE IN NURSING","NURSING","Nursing Sc.","SCHOOL OF NURSING SCIENCES"
2022092457,"0e82fb5c","1413e40c","M","BACHELOR OF SCIENCE IN NURSING","NURSING","Nursing Sc.","SCHOOL OF NURSING SCIENCES"
2022092902,"7273bd27","cd5b3120","F","BACHELOR OF SCIENCE IN NURSING","NURSING","Nursing Sc.","SCHOOL OF NURSING SCIENCES"
2022093003,"f6b2c721","e0c6f084","F","BACHELOR OF SCIENCE IN NURSING","NURSING","Nursing Sc.","SCHOOL OF NURSING SCIENCES"
2022093313,"0f68ccbd","114f4d47","M","BACHELOR OF SCIENCE IN NURSING","NURSING","Nursing Sc.","SCHOOL OF NURSING SCIENCES"
2022093518,"5dac6680","d46d78bf","F","BACHELOR OF SCIENCE IN NURSING","NURSING","Nursing Sc.","SCHOOL OF NURSING SCIENCES"
2022093992,"c6a9e961","dbe36c6f","M","BACHELOR OF SCIENCE IN NURSING","NURSING","Nursing Sc.","SCHOOL OF NURSING SCIENCES"
2022094140,"6afee5a2","7eb5c9f9","F","BACHELOR OF SCIENCE IN NURSING","NURSING","Nursing Sc.","SCHOOL OF NURSING SCIENCES"
2022094263,"c28d549e","ad477dbb","F","BACHELOR OF SCIENCE IN NURSING","NURSING","Nursing Sc.","SCHOOL OF NURSING SCIENCES"
2022094425,"5e738215","5af6d385","F","BACHELOR OF SCIENCE IN NURSING","NURSING","Nursing Sc.","SCHOOL OF NURSING SCIENCES"
2022094701,"20fba818","1fead257","F","BACHELOR OF SCIENCE IN NURSING","NURSING","Nursing Sc.","SCHOOL OF NURSING SCIENCES"
2022095065,"df020f5f","0765769e","F","BACHELOR OF SCIENCE IN NURSING","NURSING","Nursing Sc.","SCHOOL OF NURSING SCIENCES"
2022095286,"55dbbe2b","93c3ee98","F","BACHELOR OF SCIENCE IN NURSING","NURSING","Nursing Sc.","SCHOOL OF NURSING SCIENCES"
2022095880,"cfc15f1a","e9d91da6","F","BACHELOR OF SCIENCE IN NURSING","NURSING","Nursing Sc.","SCHOOL OF NURSING SCIENCES"
2022097246,"5565acab","53e9d498","M","BACHELOR OF SCIENCE IN NURSING","NURSING","Nursing Sc.","SCHOOL OF NURSING SCIENCES"
2022097319,"1e137a63","454ae9bc","M","BACHELOR OF SCIENCE IN NURSING","NURSING","Nursing Sc.","SCHOOL OF NURSING SCIENCES"
2022097173,"afcab984","a4e242c8","F","BACHELOR OF SCIENCE - NRS","PUBLIC HEALTH NURSING","Nursing Sc.","SCHOOL OF NURSING SCIENCES"
2022002725,"4403f87c","428d59d1","F","BACHELOR OF SCIENCE - PH","ENVIRONMENTAL HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022003799,"abd9f416","1a47fec7","F","BACHELOR OF SCIENCE - PH","ENVIRONMENTAL HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022004469,"a94e5293","c26e4977","F","BACHELOR OF SCIENCE - PH","ENVIRONMENTAL HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022006526,"19421982","3820fc1d","M","BACHELOR OF SCIENCE - PH","ENVIRONMENTAL HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022006704,"d15213f4","bb9c33f0","F","BACHELOR OF SCIENCE - PH","ENVIRONMENTAL HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022007905,"b003289f","fcc7747e","F","BACHELOR OF SCIENCE - PH","ENVIRONMENTAL HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022011643,"b7c43e8c","dcc55421","F","BACHELOR OF SCIENCE - PH","ENVIRONMENTAL HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022012003,"7c77ff6a","b3064512","F","BACHELOR OF SCIENCE - PH","ENVIRONMENTAL HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022014626,"9fe8844c","92d37413","F","BACHELOR OF SCIENCE - PH","ENVIRONMENTAL HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022015215,"0a0298e7","d12ad883","F","BACHELOR OF SCIENCE - PH","ENVIRONMENTAL HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022015991,"f58fa19a","f259bd20","M","BACHELOR OF SCIENCE - PH","ENVIRONMENTAL HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022016254,"f1e608a3","7b35b649","F","BACHELOR OF SCIENCE - PH","ENVIRONMENTAL HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022017102,"96d9bbcf","8dbd1384","F","BACHELOR OF SCIENCE - PH","ENVIRONMENTAL HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022017218,"e62e3b23","48550ae4","F","BACHELOR OF SCIENCE - PH","ENVIRONMENTAL HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022021134,"60a1c5f6","0022cc9b","M","BACHELOR OF SCIENCE - PH","ENVIRONMENTAL HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022023331,"f3930c39","17034e03","M","BACHELOR OF SCIENCE - PH","ENVIRONMENTAL HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022023765,"8e481b86","e9489a54","M","BACHELOR OF SCIENCE - PH","ENVIRONMENTAL HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022024389,"32b699ac","3c090866","M","BACHELOR OF SCIENCE - PH","ENVIRONMENTAL HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022026624,"b86af4c2","8da164f2","F","BACHELOR OF SCIENCE - PH","ENVIRONMENTAL HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022027574,"633ac7c4","8a7d9989","F","BACHELOR OF SCIENCE - PH","ENVIRONMENTAL HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022027744,"9830578f","0e69252c","M","BACHELOR OF SCIENCE - PH","ENVIRONMENTAL HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022027922,"e110d8fc","12130cc9","M","BACHELOR OF SCIENCE - PH","ENVIRONMENTAL HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022028295,"65ecf65d","a9edda7a","F","BACHELOR OF SCIENCE - PH","ENVIRONMENTAL HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022028449,"ee5d1442","b086978a","F","BACHELOR OF SCIENCE - PH","ENVIRONMENTAL HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022028775,"3bc693a5","d76c1261","F","BACHELOR OF SCIENCE - PH","ENVIRONMENTAL HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022029283,"a50d6fce","b52c2d65","F","BACHELOR OF SCIENCE - PH","ENVIRONMENTAL HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022029712,"62d99039","14dfe601","F","BACHELOR OF SCIENCE - PH","ENVIRONMENTAL HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022031881,"55f2d367","af4ae96f","M","BACHELOR OF SCIENCE - PH","ENVIRONMENTAL HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022032438,"5bbcb7a1","4bbf69b4","M","BACHELOR OF SCIENCE - PH","ENVIRONMENTAL HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022033051,"87b12d5a","e2e1cbe0","F","BACHELOR OF SCIENCE - PH","ENVIRONMENTAL HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022033124,"dfc2a4f0","79bc3b97","F","BACHELOR OF SCIENCE - PH","ENVIRONMENTAL HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022033400,"81933f71","535ea091","F","BACHELOR OF SCIENCE - PH","ENVIRONMENTAL HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022033817,"69204738","c9ae8297","F","BACHELOR OF SCIENCE - PH","ENVIRONMENTAL HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022034031,"fb7d7f0f","41dfb631","M","BACHELOR OF SCIENCE - PH","ENVIRONMENTAL HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022034881,"e719631a","5e11576b","M","BACHELOR OF SCIENCE - PH","ENVIRONMENTAL HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022035976,"329dbe08","057d3dbf","F","BACHELOR OF SCIENCE - PH","ENVIRONMENTAL HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022036654,"7b00b260","ddc91055","F","BACHELOR OF SCIENCE - PH","ENVIRONMENTAL HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022037642,"45cdda06","0593d34a","M","BACHELOR OF SCIENCE - PH","ENVIRONMENTAL HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022038410,"8d6297a2","e81b6dd7","F","BACHELOR OF SCIENCE - PH","ENVIRONMENTAL HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022038924,"dcd88f41","3d1b40d6","M","BACHELOR OF SCIENCE - PH","ENVIRONMENTAL HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022039050,"85723890","73051863","F","BACHELOR OF SCIENCE - PH","ENVIRONMENTAL HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022039505,"f3faf906","1146844f","M","BACHELOR OF SCIENCE - PH","ENVIRONMENTAL HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022039581,"afef34fc","fcb784ad","F","BACHELOR OF SCIENCE - PH","ENVIRONMENTAL HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022039793,"ce774e99","7aae301b","M","BACHELOR OF SCIENCE - PH","ENVIRONMENTAL HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022039815,"fd3d786a","cbbdd511","M","BACHELOR OF SCIENCE - PH","ENVIRONMENTAL HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022040597,"d7a11697","52349662","M","BACHELOR OF SCIENCE - PH","ENVIRONMENTAL HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022040601,"6760b630","1bd81fc1","F","BACHELOR OF SCIENCE - PH","ENVIRONMENTAL HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022041267,"ce862324","955eaff0","F","BACHELOR OF SCIENCE - PH","ENVIRONMENTAL HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022041291,"11cf6e81","c70e6baa","F","BACHELOR OF SCIENCE - PH","ENVIRONMENTAL HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022041470,"864871c3","c085deee","M","BACHELOR OF SCIENCE - PH","ENVIRONMENTAL HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022042395,"a03d6d81","c040b48e","F","BACHELOR OF SCIENCE - PH","ENVIRONMENTAL HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022042808,"7609b08f","a4bb512f","F","BACHELOR OF SCIENCE - PH","ENVIRONMENTAL HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022065964,"49062621","b3882f45","M","BACHELOR OF SCIENCE - PH","ENVIRONMENTAL HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022066090,"1207bb89","1f50c547","F","BACHELOR OF SCIENCE - PH","ENVIRONMENTAL HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022066154,"06cd2d9c","818d7f66","F","BACHELOR OF SCIENCE - PH","ENVIRONMENTAL HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022066448,"bc6563bd","cdc0ccc7","M","BACHELOR OF SCIENCE - PH","ENVIRONMENTAL HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022066634,"d5c4a0ab","59ed3ee8","M","BACHELOR OF SCIENCE - PH","ENVIRONMENTAL HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022067622,"2d1a2e43","7a8ad38f","M","BACHELOR OF SCIENCE - PH","ENVIRONMENTAL HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022068637,"45a71170","0ab0b8aa","F","BACHELOR OF SCIENCE - PH","ENVIRONMENTAL HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022069005,"55350cc4","3e32d1ef","F","BACHELOR OF SCIENCE - PH","ENVIRONMENTAL HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022069251,"641bf0a4","cfeabefd","F","BACHELOR OF SCIENCE - PH","ENVIRONMENTAL HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022012003,"7c77ff6a","b3064512","F","BACHELOR OF SCIENCE - PH","HEALTH SERVICES MANAGEMENT","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022002725,"4403f87c","428d59d1","F","BACHELOR OF SCIENCE - PH","PUBLIC HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022004639,"bd1dc4ee","ec4c5436","F","BACHELOR OF SCIENCE - PH","PUBLIC HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022004752,"254840ed","177842d4","F","BACHELOR OF SCIENCE - PH","PUBLIC HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022005121,"ed9c600f","5dd1497f","F","BACHELOR OF SCIENCE - PH","PUBLIC HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022005147,"bfa2d3ea","880e8648","F","BACHELOR OF SCIENCE - PH","PUBLIC HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022005490,"12921c7f","9fbd3e29","F","BACHELOR OF SCIENCE - PH","PUBLIC HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022012003,"7c77ff6a","b3064512","F","BACHELOR OF SCIENCE - PH","PUBLIC HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022013395,"7a920bcf","4d9c30aa","F","BACHELOR OF SCIENCE - PH","PUBLIC HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022014626,"9fe8844c","92d37413","F","BACHELOR OF SCIENCE - PH","PUBLIC HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022015789,"08715a6f","f23e3f05","M","BACHELOR OF SCIENCE - PH","PUBLIC HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022017218,"e62e3b23","48550ae4","F","BACHELOR OF SCIENCE - PH","PUBLIC HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022019296,"1d997124","b972a623","F","BACHELOR OF SCIENCE - PH","PUBLIC HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022027574,"633ac7c4","8a7d9989","F","BACHELOR OF SCIENCE - PH","PUBLIC HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022028295,"65ecf65d","a9edda7a","F","BACHELOR OF SCIENCE - PH","PUBLIC HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022028414,"b8ca4a3c","67f956f9","F","BACHELOR OF SCIENCE - PH","PUBLIC HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022029283,"a50d6fce","b52c2d65","F","BACHELOR OF SCIENCE - PH","PUBLIC HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022029623,"b9b4c757","eb183068","F","BACHELOR OF SCIENCE - PH","PUBLIC HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022029712,"62d99039","14dfe601","F","BACHELOR OF SCIENCE - PH","PUBLIC HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022029852,"fbb6358b","f8414d21","F","BACHELOR OF SCIENCE - PH","PUBLIC HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022030257,"a2e6008a","747cde9f","M","BACHELOR OF SCIENCE - PH","PUBLIC HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022032713,"7829d57c","bba0511f","F","BACHELOR OF SCIENCE - PH","PUBLIC HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022033124,"dfc2a4f0","79bc3b97","F","BACHELOR OF SCIENCE - PH","PUBLIC HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022033400,"81933f71","535ea091","F","BACHELOR OF SCIENCE - PH","PUBLIC HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022033973,"d90516d5","c279b345","F","BACHELOR OF SCIENCE - PH","PUBLIC HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022034295,"60d6884b","1303de19","F","BACHELOR OF SCIENCE - PH","PUBLIC HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022034805,"ce56d3d4","1d9dc761","M","BACHELOR OF SCIENCE - PH","PUBLIC HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022034881,"e719631a","5e11576b","M","BACHELOR OF SCIENCE - PH","PUBLIC HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022034970,"06452cba","7f97b636","F","BACHELOR OF SCIENCE - PH","PUBLIC HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022035577,"165bb63f","1639ea62","M","BACHELOR OF SCIENCE - PH","PUBLIC HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022035712,"5468e620","7b3d945f","M","BACHELOR OF SCIENCE - PH","PUBLIC HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022036506,"95165dcd","4ef8cad2","F","BACHELOR OF SCIENCE - PH","PUBLIC HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022037421,"91c510eb","f727c08c","M","BACHELOR OF SCIENCE - PH","PUBLIC HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022037529,"2aa30e8e","e31c9dff","F","BACHELOR OF SCIENCE - PH","PUBLIC HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022037642,"45cdda06","0593d34a","M","BACHELOR OF SCIENCE - PH","PUBLIC HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022038061,"be33e73a","64314975","M","BACHELOR OF SCIENCE - PH","PUBLIC HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022038240,"29043e45","48a6179d","F","BACHELOR OF SCIENCE - PH","PUBLIC HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022039581,"afef34fc","fcb784ad","F","BACHELOR OF SCIENCE - PH","PUBLIC HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022041291,"11cf6e81","c70e6baa","F","BACHELOR OF SCIENCE - PH","PUBLIC HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022041470,"864871c3","c085deee","M","BACHELOR OF SCIENCE - PH","PUBLIC HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022043022,"1e1a5952","c7df1f97","M","BACHELOR OF SCIENCE - PH","PUBLIC HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022043804,"241e1c89","f3feb067","M","BACHELOR OF SCIENCE - PH","PUBLIC HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022044207,"b15b994a","cb4e2031","F","BACHELOR OF SCIENCE - PH","PUBLIC HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022044452,"cf13fcfd","478fce1b","F","BACHELOR OF SCIENCE - PH","PUBLIC HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022045131,"64b8138d","20ddfeaf","F","BACHELOR OF SCIENCE - PH","PUBLIC HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022045483,"7cda0d57","8692c213","F","BACHELOR OF SCIENCE - PH","PUBLIC HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022063872,"f33f9317","99f932c5","F","BACHELOR OF SCIENCE - PH","PUBLIC HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022063902,"c2277f63","3166328e","F","BACHELOR OF SCIENCE - PH","PUBLIC HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022064704,"c98aa135","6c077778","M","BACHELOR OF SCIENCE - PH","PUBLIC HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022065425,"43d92494","2824d299","F","BACHELOR OF SCIENCE - PH","PUBLIC HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022065778,"7642d1c7","ab9a01c9","M","BACHELOR OF SCIENCE - PH","PUBLIC HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022066103,"43550fef","1017695c","F","BACHELOR OF SCIENCE - PH","PUBLIC HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022068271,"7c701c45","248fe570","F","BACHELOR OF SCIENCE - PH","PUBLIC HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022068408,"bda001b2","c6164a3c","M","BACHELOR OF SCIENCE - PH","PUBLIC HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022068637,"45a71170","0ab0b8aa","F","BACHELOR OF SCIENCE - PH","PUBLIC HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022069005,"55350cc4","3e32d1ef","F","BACHELOR OF SCIENCE - PH","PUBLIC HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022000927,"25115817","63a4e60b","M","BACHELOR OF VETERINARY - VET","VETERINARY MEDICINE","Vet. Med.","SCHOOL OF VETERINARY MEDICINE"
2022000994,"e2422835","8ec8f779","F","BACHELOR OF VETERINARY - VET","VETERINARY MEDICINE","Vet. Med.","SCHOOL OF VETERINARY MEDICINE"
2022002105,"2aef2d2c","204fa5ef","M","BACHELOR OF VETERINARY - VET","VETERINARY MEDICINE","Vet. Med.","SCHOOL OF VETERINARY MEDICINE"
